recipient,token,filing_token,csv_url,state,date,contribution_amount
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,12/27/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,12/28/2019,610
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,12/29/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,12/31/2019,1000100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,8/31/2020,3035
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/1/2020,3000
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/2/2020,9400
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/3/2020,4520
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/4/2020,10655
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/5/2020,1104
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/6/2020,3120
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/7/2020,925
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/8/2020,3795
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/9/2020,1808
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/10/2020,14375
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/11/2020,1807
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/12/2020,6680
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/13/2020,1119
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/14/2020,15075
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/15/2020,7785
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/16/2020,9035
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/17/2020,7585
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/18/2020,9724
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/19/2020,13805
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/20/2020,10372
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/21/2020,10643
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/22/2020,5048
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/23/2020,1062070
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/24/2020,13395
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/25/2020,6344
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/26/2020,4940
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/27/2020,8830
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/28/2020,13981
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/29/2020,7102
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,9/30/2020,17621
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,10/1/2020,10080
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,10/2/2020,5490
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,10/3/2020,11432
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,10/4/2020,3155
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,10/5/2020,21798
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,10/6/2020,7329
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,10/7/2020,16348
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,10/8/2020,10530
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,10/9/2020,1002609
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,10/10/2020,7455
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,10/11/2020,3957
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,10/12/2020,300
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,10/13/2020,181710
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,FL,10/14/2020,8560
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,7/1/2019,410
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,7/3/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,7/5/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,7/6/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,7/8/2019,50
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,7/10/2019,200
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,7/17/2019,375
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,7/19/2019,750
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,7/23/2019,170
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,7/25/2019,350
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,7/26/2019,1025
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,7/30/2019,300
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,8/1/2019,110
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,8/5/2019,2000
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,8/6/2019,650
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,8/8/2019,25
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,8/12/2019,1125
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,8/13/2019,325
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,8/14/2019,300
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,8/15/2019,200
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,8/19/2019,50
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,8/21/2019,270
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,8/23/2019,50
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,8/30/2019,125
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/5/2019,250
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/6/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/10/2019,6260
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/11/2019,125
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/16/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/17/2019,300
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/18/2019,275
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/19/2019,20
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/21/2019,250
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/23/2019,250
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/25/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/1/2019,50
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/3/2019,350
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/4/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/6/2019,5100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/8/2019,675
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/9/2019,250
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/11/2019,10
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/14/2019,510
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/15/2019,700
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/22/2019,425
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/23/2019,600
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/25/2019,350
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/28/2019,507
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/29/2019,200
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/30/2019,380
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,11/4/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,11/5/2019,250
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,11/6/2019,400
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,11/7/2019,300
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,11/12/2019,50
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,11/13/2019,250
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,11/14/2019,350
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,11/19/2019,300
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,11/20/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,11/21/2019,250
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,11/22/2019,25
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,11/25/2019,135
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,11/26/2019,905
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,11/27/2019,338
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,12/3/2019,50
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,12/4/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,12/6/2019,270
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,12/10/2019,50
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,12/11/2019,20
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,12/12/2019,160
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,12/14/2019,1050
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,12/16/2019,260
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,12/17/2019,60
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,12/18/2019,250
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,8/31/2020,1332
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/1/2020,983
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/2/2020,834
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/3/2020,1106
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/4/2020,3033
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/5/2020,700
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/6/2020,200
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/8/2020,179
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/9/2020,400
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/10/2020,3940
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/11/2020,925
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/12/2020,304
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/13/2020,1010
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/14/2020,1808
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/15/2020,1194
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/16/2020,890
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/17/2020,1000416
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/18/2020,660
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/19/2020,6246
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/20/2020,3671
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/21/2020,51830
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/22/2020,1825
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/23/2020,3110
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/24/2020,2240
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/25/2020,1700
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/26/2020,11942
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/27/2020,810
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/28/2020,1415
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/29/2020,4376
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,9/30/2020,4249
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/1/2020,2581
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/2/2020,625
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/3/2020,2035
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/4/2020,745
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/5/2020,1300
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/6/2020,1185
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/7/2020,785
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/8/2020,2515
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/9/2020,1325
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/10/2020,930
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/11/2020,625
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/12/2020,725
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/13/2020,875
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,GA,10/14/2020,345
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,7/1/2019,125
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,7/2/2019,600
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,7/5/2019,330
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,7/10/2019,250
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,7/13/2019,10
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,7/22/2019,50
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,7/23/2019,125
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,7/24/2019,50
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,8/1/2019,25
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,8/7/2019,525
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,8/13/2019,10
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,8/16/2019,50
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,8/20/2019,50
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,8/21/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,8/23/2019,25
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,8/27/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,8/28/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,8/29/2019,25
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,8/31/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/1/2019,25
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/4/2019,500
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/5/2019,550
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/6/2019,250
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/13/2019,10
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/17/2019,60
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/23/2019,625
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/24/2019,400
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/26/2019,1100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/30/2019,1325
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,10/1/2019,25
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,10/13/2019,35
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,10/15/2019,250
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,10/16/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,10/18/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,10/22/2019,200
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,10/23/2019,585
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,10/29/2019,225
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,11/1/2019,25
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,11/5/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,11/11/2019,500
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,11/12/2019,200
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,11/13/2019,610
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,11/15/2019,250
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,11/23/2019,25
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,11/26/2019,50
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,12/1/2019,25
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,12/5/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,12/6/2019,25
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,12/9/2019,200
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,12/10/2019,500
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,12/12/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,12/13/2019,10
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,12/15/2019,50
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,12/17/2019,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,12/23/2019,25
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,8/31/2020,360
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/1/2020,25
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/3/2020,475
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/4/2020,835
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/5/2020,200
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/6/2020,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/7/2020,250
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/8/2020,1100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/9/2020,875
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/10/2020,4560
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/11/2020,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/12/2020,25
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/13/2020,147
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/14/2020,185
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/15/2020,1105
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/16/2020,300
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/17/2020,100
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/18/2020,2850
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/19/2020,2270
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/20/2020,585
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/21/2020,909
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/22/2020,4210
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/23/2020,1510
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/24/2020,685
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/25/2020,75
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/26/2020,200
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/27/2020,385
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/28/2020,1395
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/29/2020,850
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,9/30/2020,1810
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,10/1/2020,2085
SMP,C00484642,FEC-1463940,http://docquery.fec.gov/csv/940/1463940.csv,HI,10/2/2020,275
